Transaction Date,Post Date,Description,Category,Type,Amount,Memo,Date,Year,Month,Week,Day,Hour,DayOfWeek,IsWeekend,IsMonthEnd,DayOfWeek_sin,DayOfWeek_cos,Hour_sin,Hour_cos,Cleaned_Description,IsLargeAmount,IsVeryLargeAmount,AmountLevel,IsRecurring,Type_Adjustment,Type_Fee,Type_Return,Type_Sale,ZScore_Amount,IsOutlier_Z,PromptText
2023-10-14,11/15/2023,PANERA BREAD #204922 O,Food & Drink,sale,-9.98,,2023-11-15,2023,11,46,15,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,panera bread 204922 o,0,0,large,1,False,False,False,True,0.4784034696520323,0,"Transaction de -9.98€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-10-14,11/14/2023,LOVELAND KIDS CHILDCARE,Personal,sale,-305.0,,2023-11-13,2023,11,46,13,0,0,0,0,0.0,1.0,0.0,1.0,loveland kids childcare,0,0,small,1,False,False,False,True,-3.9098608119818414,1,"Transaction de -305.0€ chez loveland kids childcare, de type Sale, catégorie Personal"
2023-10-14,11/23/2023,SKYLINE LANDEN,Food & Drink,sale,-8.84,,2023-11-21,2023,11,47,21,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,skyline landen,0,0,very_large,1,False,False,False,True,0.49536035827335495,0,"Transaction de -8.84€ chez skyline landen, de type Sale, catégorie Food & Drink"
2023-10-14,10/17/2023,APPLE.COM/BILL,Shopping,sale,-5.33,,2023-10-16,2023,10,42,16,0,0,0,0,0.0,1.0,0.0,1.0,applecombill,0,0,very_large,1,False,False,False,True,0.5475697258705853,0,"Transaction de -5.33€ chez applecombill, de type Sale, catégorie Shopping"
2023-10-14,9/24/2023,CHIPOTLE ONLINE,Food & Drink,sale,-65.73,,2023-09-24,2023,9,38,24,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,chipotle online,0,0,small,1,False,False,False,True,-0.35084788178545834,0,"Transaction de -65.73€ chez chipotle online, de type Sale, catégorie Food & Drink"
2023-10-14,11/29/2023,APPLE.COM/BILL,Shopping,sale,-2.99,,2023-11-28,2023,11,48,28,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,applecombill,0,0,very_large,1,False,False,False,True,0.5823759709354055,0,"Transaction de -2.99€ chez applecombill, de type Sale, catégorie Shopping"
2023-10-14,9/28/2023,BURGER KING #11164,Food & Drink,sale,-11.07,,2023-09-26,2023,9,39,26,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,burger king 11164,0,0,large,1,False,False,False,True,0.4621903042158553,0,"Transaction de -11.07€ chez burger king 11164, de type Sale, catégorie Food & Drink"
2023-10-14,12/13/2023,PRETTYLITTER,Shopping,sale,-47.08,,2023-12-12,2023,12,50,12,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,prettylitter,0,0,small,0,False,False,False,True,-0.07343913372610043,0,"Transaction de -47.08€ chez prettylitter, de type Sale, catégorie Shopping"
2023-10-14,11/19/2023,Amazon.com*JM2D96893,Shopping,sale,-106.74,,2023-11-19,2023,11,46,19,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,amazoncomjm2d96893,0,0,small,1,False,False,False,True,-0.960849638241987,0,"Transaction de -106.74€ chez amazoncomjm2d96893, de type Sale, catégorie Shopping"
2023-10-14,12/10/2023,SUPER WOK,Food & Drink,sale,-27.36,,2023-12-08,2023,12,49,8,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,super wok,0,0,medium,1,False,False,False,True,0.219885290495376,0,"Transaction de -27.36€ chez super wok, de type Sale, catégorie Food & Drink"
2023-10-15,10/18/2023,APPLE.COM/BILL,Shopping,sale,-1.06,,2023-10-17,2023,10,42,17,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,applecombill,0,0,very_large,1,False,False,False,True,0.6110836858820307,0,"Transaction de -1.06€ chez applecombill, de type Sale, catégorie Shopping"
2023-10-15,10/25/2023,NAYAX VENDING 47,Food & Drink,sale,-5.5,,2023-10-24,2023,10,43,24,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,nayax vending 47,0,0,very_large,1,False,False,False,True,0.5450410670410898,0,"Transaction de -5.5€ chez nayax vending 47, de type Sale, catégorie Food & Drink"
2023-10-15,10/25/2023,NAYAX VENDING 47,Food & Drink,sale,-5.5,,2023-10-24,2023,10,43,24,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,nayax vending 47,0,0,very_large,1,False,False,False,True,0.5450410670410898,0,"Transaction de -5.5€ chez nayax vending 47, de type Sale, catégorie Food & Drink"
2023-10-15,10/18/2023,APPLE.COM/BILL,Shopping,sale,-1.06,,2023-10-17,2023,10,42,17,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,applecombill,0,0,very_large,1,False,False,False,True,0.6110836858820307,0,"Transaction de -1.06€ chez applecombill, de type Sale, catégorie Shopping"
2023-10-15,10/18/2023,KROGER FUEL 4426,Gas,sale,-45.9,,2023-10-17,2023,10,42,17,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,kroger fuel 4426,0,0,medium,1,False,False,False,True,-0.05588726655666118,0,"Transaction de -45.9€ chez kroger fuel 4426, de type Sale, catégorie Gas"
2023-10-15,11/10/2023,THE DISNEY BUNDLE CREDIT,Fees & Adjustments,adjustment,14.99,,2023-11-10,2023,11,45,10,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,the disney bundle credit,1,0,very_large,1,True,False,False,False,0.8498188283138105,0,"Transaction de 14.99€ chez the disney bundle credit, de type Adjustment, catégorie Fees & Adjustments"
2023-10-15,10/3/2023,PANERA BREAD #204922 O,Food & Drink,sale,-10.41,,2023-10-03,2023,10,40,3,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,panera bread 204922 o,0,0,large,1,False,False,False,True,0.47200745025977897,0,"Transaction de -10.41€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-10-15,10/29/2023,CIRCLE K # 04893,Gas,sale,-7.62,,2023-10-28,2023,10,43,28,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,circle k  04893,0,0,very_large,1,False,False,False,True,0.5135072039909108,0,"Transaction de -7.62€ chez circle k  04893, de type Sale, catégorie Gas"
2023-10-15,10/22/2023,SHELL OIL10059057017,Gas,sale,-8.41,,2023-10-20,2023,10,42,20,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,shell oil10059057017,0,0,very_large,1,False,False,False,True,0.5017563776656081,0,"Transaction de -8.41€ chez shell oil10059057017, de type Sale, catégorie Gas"
2023-10-15,10/29/2023,DD DOORDASH SHRIMPBAS,Food & Drink,sale,-54.74,,2023-10-27,2023,10,43,27,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,dd doordash shrimpbas,0,0,small,0,False,False,False,True,-0.18737752569042654,0,"Transaction de -54.74€ chez dd doordash shrimpbas, de type Sale, catégorie Food & Drink"
2023-10-15,10/13/2023,AMZN Mktp US*TP1H41ZC0,Shopping,sale,-40.98,,2023-10-12,2023,10,41,12,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,amzn mktp ustp1h41zc0,0,0,medium,0,False,False,False,True,0.017295094861678816,0,"Transaction de -40.98€ chez amzn mktp ustp1h41zc0, de type Sale, catégorie Shopping"
2023-10-15,10/26/2023,SHELL OIL 57544412000,Gas,sale,-1.75,,2023-10-24,2023,10,43,24,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,shell oil 57544412000,0,0,very_large,1,False,False,False,True,0.6008203059270196,0,"Transaction de -1.75€ chez shell oil 57544412000, de type Sale, catégorie Gas"
2023-10-15,12/15/2023,AMZN Mktp US*7A65D2GK3,Shopping,sale,-18.13,,2023-12-14,2023,12,50,14,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,amzn mktp us7a65d2gk3,0,0,large,0,False,False,False,True,0.35717659047327804,0,"Transaction de -18.13€ chez amzn mktp us7a65d2gk3, de type Sale, catégorie Shopping"
2023-10-15,10/26/2023,FIVE STAR FOOD,Food & Drink,sale,-3.15,,2023-10-25,2023,10,43,25,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,five star food,0,0,very_large,1,False,False,False,True,0.5799960567429392,0,"Transaction de -3.15€ chez five star food, de type Sale, catégorie Food & Drink"
2023-10-15,12/13/2023,PRETTYLITTER,Shopping,sale,-47.08,,2023-12-12,2023,12,50,12,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,prettylitter,0,0,small,0,False,False,False,True,-0.07343913372610043,0,"Transaction de -47.08€ chez prettylitter, de type Sale, catégorie Shopping"
2023-10-15,12/22/2023,AMZN Mktp US*AQ4X48FC3,Shopping,sale,-10.66,,2023-12-21,2023,12,51,21,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,amzn mktp usaq4x48fc3,0,0,large,1,False,False,False,True,0.4682888343340503,0,"Transaction de -10.66€ chez amzn mktp usaq4x48fc3, de type Sale, catégorie Shopping"
2023-10-15,10/26/2023,FAT DADDYS ARCADE,Entertainment,sale,-50.0,,2023-10-24,2023,10,43,24,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,fat daddys arcade,0,0,small,1,False,False,False,True,-0.11687256773861118,0,"Transaction de -50.0€ chez fat daddys arcade, de type Sale, catégorie Entertainment"
2023-10-15,10/4/2023,KROGER 408,Groceries,sale,-12.78,,2023-10-03,2023,10,40,3,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,kroger 408,0,0,large,1,False,False,False,True,0.43675497128387125,0,"Transaction de -12.78€ chez kroger 408, de type Sale, catégorie Groceries"
2023-10-15,12/18/2023,COBBLESTONE BROOKVILLE,Travel,sale,-12.0,,2023-12-16,2023,12,50,16,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,cobblestone brookville,0,0,large,1,False,False,False,True,0.4483570529721447,0,"Transaction de -12.0€ chez cobblestone brookville, de type Sale, catégorie Travel"
2023-10-15,12/10/2023,AMZN Mktp US*MR3W94B53,Shopping,sale,-27.52,,2023-12-09,2023,12,49,9,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,amzn mktp usmr3w94b53,0,0,medium,0,False,False,False,True,0.21750537630290967,0,"Transaction de -27.52€ chez amzn mktp usmr3w94b53, de type Sale, catégorie Shopping"
2023-10-15,11/19/2023,SPEEDWAY 01829 705 CORWIN,Gas,sale,-4.38,,2023-11-17,2023,11,46,17,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,speedway 01829 705 corwin,0,0,very_large,1,False,False,False,True,0.5617004663883541,0,"Transaction de -4.38€ chez speedway 01829 705 corwin, de type Sale, catégorie Gas"
2023-10-16,12/3/2023,Subway 2594,Food & Drink,sale,-12.96,,2023-12-02,2023,12,48,2,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,subway 2594,0,0,large,1,False,False,False,True,0.43407756781734663,0,"Transaction de -12.96€ chez subway 2594, de type Sale, catégorie Food & Drink"
2023-10-16,10/23/2023,IC* INSTACART,Groceries,sale,-62.11,,2023-10-22,2023,10,42,22,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,ic instacart,0,0,small,1,False,False,False,True,-0.2970023231809073,0,"Transaction de -62.11€ chez ic instacart, de type Sale, catégorie Groceries"
2023-10-16,11/10/2023,THE DISNEY BUNDLE CREDIT,Fees & Adjustments,adjustment,14.99,,2023-11-10,2023,11,45,10,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,the disney bundle credit,1,0,very_large,1,True,False,False,False,0.8498188283138105,0,"Transaction de 14.99€ chez the disney bundle credit, de type Adjustment, catégorie Fees & Adjustments"
2023-10-16,11/6/2023,CHEESECAKE LIBERTY CNTR,Food & Drink,sale,-53.99,,2023-11-05,2023,11,44,5,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,cheesecake liberty cntr,0,0,small,1,False,False,False,True,-0.17622167791324056,0,"Transaction de -53.99€ chez cheesecake liberty cntr, de type Sale, catégorie Food & Drink"
2023-10-16,10/31/2023,PANERA BREAD #204922 O,Food & Drink,sale,-9.98,,2023-10-31,2023,10,44,31,0,1,0,1,0.7818314824680298,0.6234898018587336,0.0,1.0,panera bread 204922 o,0,0,large,1,False,False,False,True,0.4784034696520323,0,"Transaction de -9.98€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-10-16,11/2/2023,CHIPOTLE ONLINE,Food & Drink,sale,-33.25,,2023-11-02,2023,11,44,2,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,chipotle online,0,0,medium,1,False,False,False,True,0.13227469928520885,0,"Transaction de -33.25€ chez chipotle online, de type Sale, catégorie Food & Drink"
2023-10-16,11/23/2023,Amazon.com*LG2W71X63,Shopping,sale,-32.01,,2023-11-22,2023,11,47,22,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,amazoncomlg2w71x63,0,0,medium,0,False,False,False,True,0.150719034276823,0,"Transaction de -32.01€ chez amazoncomlg2w71x63, de type Sale, catégorie Shopping"
2023-10-16,11/16/2023,SPEEDWAY 01829 705 CORWIN,Gas,sale,-1.19,,2023-11-15,2023,11,46,15,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,speedway 01829 705 corwin,0,0,very_large,1,False,False,False,True,0.6091500056006518,0,"Transaction de -1.19€ chez speedway 01829 705 corwin, de type Sale, catégorie Gas"
2023-10-16,10/11/2023,AMZN Mktp US*TE32047Y2,Shopping,sale,-28.37,,2023-10-10,2023,10,41,10,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,amzn mktp uste32047y2,0,0,medium,0,False,False,False,True,0.20486208215543222,0,"Transaction de -28.37€ chez amzn mktp uste32047y2, de type Sale, catégorie Shopping"
2023-10-16,10/9/2023,KROGER,Groceries,return,6.38,,2023-10-07,2023,10,40,7,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,kroger,1,0,very_large,1,False,False,True,False,0.7217496958317156,0,"Transaction de 6.38€ chez kroger, de type Return, catégorie Groceries"
2023-10-16,11/19/2023,PANERA BREAD #204922 O,Food & Drink,sale,-9.98,,2023-11-18,2023,11,46,18,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,panera bread 204922 o,0,0,large,1,False,False,False,True,0.4784034696520323,0,"Transaction de -9.98€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-10-16,10/2/2023,TARGET.COM  *,Shopping,sale,-234.48,,2023-10-01,2023,10,39,1,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,targetcom  ,0,0,small,1,False,False,False,True,-2.8609136316523016,0,"Transaction de -234.48€ chez targetcom  , de type Sale, catégorie Shopping"
2023-10-16,10/22/2023,SHELL OIL10011503009,Gas,sale,-5.91,,2023-10-20,2023,10,42,20,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,shell oil10011503009,0,0,very_large,1,False,False,False,True,0.5389425369228947,0,"Transaction de -5.91€ chez shell oil10011503009, de type Sale, catégorie Gas"
2023-10-16,11/12/2023,AMZN Mktp US*9Y0CG1Z63,Shopping,sale,-32.54,,2023-11-11,2023,11,45,11,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,amzn mktp us9y0cg1z63,0,0,medium,1,False,False,False,True,0.14283556851427825,0,"Transaction de -32.54€ chez amzn mktp us9y0cg1z63, de type Sale, catégorie Shopping"
2023-10-16,11/15/2023,PANERA BREAD #204922 K,Food & Drink,sale,-15.03,,2023-11-14,2023,11,46,14,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,panera bread 204922 k,0,0,large,1,False,False,False,True,0.40328742795231337,0,"Transaction de -15.03€ chez panera bread 204922 k, de type Sale, catégorie Food & Drink"
2023-10-16,10/24/2023,TST* Docs Seafood - Stea,Food & Drink,sale,-94.12,,2023-10-22,2023,10,42,22,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,tst docs seafood  stea,0,0,small,1,False,False,False,True,-0.7731339063112046,0,"Transaction de -94.12€ chez tst docs seafood  stea, de type Sale, catégorie Food & Drink"
2023-10-17,10/19/2023,DD DOORDASH CHICK-FIL,Food & Drink,sale,-35.79,,2023-10-18,2023,10,42,18,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,dd doordash chickfil,0,0,medium,1,False,False,False,True,0.0944935614798057,0,"Transaction de -35.79€ chez dd doordash chickfil, de type Sale, catégorie Food & Drink"
2023-10-17,11/6/2023,CHEESECAKE LIBERTY CNTR,Food & Drink,sale,-53.99,,2023-11-05,2023,11,44,5,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,cheesecake liberty cntr,0,0,small,1,False,False,False,True,-0.17622167791324056,0,"Transaction de -53.99€ chez cheesecake liberty cntr, de type Sale, catégorie Food & Drink"
2023-10-17,10/8/2023,Amazon.com*T99O53DG1,Shopping,sale,-7.19,,2023-10-07,2023,10,40,7,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,amazoncomt99o53dg1,0,0,very_large,1,False,False,False,True,0.5199032233831641,0,"Transaction de -7.19€ chez amazoncomt99o53dg1, de type Sale, catégorie Shopping"
2023-10-17,12/3/2023,Subway 2594,Food & Drink,sale,-12.96,,2023-12-02,2023,12,48,2,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,subway 2594,0,0,large,1,False,False,False,True,0.43407756781734663,0,"Transaction de -12.96€ chez subway 2594, de type Sale, catégorie Food & Drink"
2023-10-17,10/18/2023,BIG-BOY-LOVELAND-MILL #0169,Food & Drink,sale,-52.52,,2023-10-16,2023,10,42,16,0,0,0,0,0.0,1.0,0.0,1.0,bigboylovelandmill 0169,0,0,small,1,False,False,False,True,-0.15435621626995608,0,"Transaction de -52.52€ chez bigboylovelandmill 0169, de type Sale, catégorie Food & Drink"
2023-10-17,10/15/2023,GRAETERS13,Food & Drink,sale,-12.45,,2023-10-12,2023,10,41,12,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,graeters13,0,0,large,1,False,False,False,True,0.4416635443058331,0,"Transaction de -12.45€ chez graeters13, de type Sale, catégorie Food & Drink"
2023-10-17,12/10/2023,DD DOORDASH CATCH-A-F,Food & Drink,sale,-41.92,,2023-12-09,2023,12,49,9,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,dd doordash catchaf,0,0,medium,1,False,False,False,True,0.0033130989809389924,0,"Transaction de -41.92€ chez dd doordash catchaf, de type Sale, catégorie Food & Drink"
2023-10-17,11/20/2023,SONIC DRIVE IN #2572,Food & Drink,sale,-9.08,,2023-11-19,2023,11,46,19,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,sonic drive in 2572,0,0,very_large,1,False,False,False,True,0.49179048698465544,0,"Transaction de -9.08€ chez sonic drive in 2572, de type Sale, catégorie Food & Drink"
2023-10-17,11/6/2023,Offer:Panera Bread (in,Fees & Adjustments,adjustment,1.0,,2023-11-06,2023,11,45,6,0,0,0,0,0.0,1.0,0.0,1.0,offerpanera bread in,1,0,very_large,1,True,False,False,False,0.6417250811100349,0,"Transaction de 1.0€ chez offerpanera bread in, de type Adjustment, catégorie Fees & Adjustments"
2023-10-17,11/29/2023,LIBERTY CENTER PARKING,Shopping,sale,-1.5,,2023-11-27,2023,11,48,27,0,0,0,0,0.0,1.0,0.0,1.0,liberty center parking,0,0,very_large,1,False,False,False,True,0.6045389218527483,0,"Transaction de -1.5€ chez liberty center parking, de type Sale, catégorie Shopping"
2023-10-17,12/17/2023,SQ *GIT R DONE CONCESSION,Food & Drink,sale,-35.0,,2023-12-15,2023,12,50,15,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,sq git r done concession,0,0,medium,0,False,False,False,True,0.10624438780510824,0,"Transaction de -35.0€ chez sq git r done concession, de type Sale, catégorie Food & Drink"
2023-10-17,11/6/2023,AMZN Mktp US*KU96U4YD3,Shopping,sale,-10.66,,2023-11-06,2023,11,45,6,0,0,0,0,0.0,1.0,0.0,1.0,amzn mktp usku96u4yd3,0,0,large,0,False,False,False,True,0.4682888343340503,0,"Transaction de -10.66€ chez amzn mktp usku96u4yd3, de type Sale, catégorie Shopping"
2023-10-17,11/12/2023,TST* Scoopz,Food & Drink,sale,-15.5,,2023-11-11,2023,11,45,11,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,tst scoopz,0,0,large,1,False,False,False,True,0.3962964300119435,0,"Transaction de -15.5€ chez tst scoopz, de type Sale, catégorie Food & Drink"
2023-10-17,10/22/2023,INSTACART*159,Groceries,sale,-396.1,,2023-10-21,2023,10,42,21,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,instacart159,0,0,small,0,False,False,False,True,-5.264924455317364,1,"Transaction de -396.1€ chez instacart159, de type Sale, catégorie Groceries"
2023-10-17,10/22/2023,WENDYS 10547,Food & Drink,sale,-10.03,,2023-10-19,2023,10,42,19,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,wendys 10547,0,0,large,1,False,False,False,True,0.47765974646688647,0,"Transaction de -10.03€ chez wendys 10547, de type Sale, catégorie Food & Drink"
2023-10-17,11/2/2023,LOVELAND KIDS CHILDCARE,Personal,sale,-305.0,,2023-11-01,2023,11,44,1,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,loveland kids childcare,0,0,small,1,False,False,False,True,-3.9098608119818414,1,"Transaction de -305.0€ chez loveland kids childcare, de type Sale, catégorie Personal"
2023-10-17,10/8/2023,PANERA BREAD #204922 O,Food & Drink,sale,-10.41,,2023-10-07,2023,10,40,7,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,panera bread 204922 o,0,0,large,1,False,False,False,True,0.47200745025977897,0,"Transaction de -10.41€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-10-17,11/15/2023,PAPA JOHN'S #3181,Food & Drink,sale,-31.99,,2023-11-14,2023,11,46,14,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,papa johns 3181,0,0,medium,0,False,False,False,True,0.1510165235508813,0,"Transaction de -31.99€ chez papa johns 3181, de type Sale, catégorie Food & Drink"
2023-10-17,12/6/2023,PANERA BREAD #204922 O,Food & Drink,sale,-8.37,,2023-12-06,2023,12,49,6,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,panera bread 204922 o,0,0,very_large,1,False,False,False,True,0.5023513562137248,0,"Transaction de -8.37€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-10-17,10/15/2023,PANERA BREAD #204922 O,Food & Drink,sale,-17.27,,2023-10-14,2023,10,41,14,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,panera bread 204922 o,0,0,large,1,False,False,False,True,0.3699686292577846,0,"Transaction de -17.27€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
